Timestamp,nvts
2020-05-25 18:59:50,21.4431136276848
2020-05-26 02:52:08,21.3928321304906
2020-05-26 10:46:37,21.3962816707204
2020-05-26 18:11:34,21.2176632567564
2020-05-26 23:33:46,21.2797941834523
2020-05-27 07:31:50,21.3209129714069
2020-05-27 13:43:42,22.0697419567937
2020-05-27 18:51:40,22.1497749711893
2020-05-28 00:17:06,22.1655758106785
2020-05-28 07:10:45,22.0569583469186
2020-05-28 14:19:36,22.6526168173827
2020-05-28 20:28:48,22.7503513807283
2020-05-29 01:52:18,22.9117075241495
2020-05-29 07:59:23,22.9114637001222
2020-05-29 15:30:57,22.7265528043642
2020-05-29 20:31:13,22.5931590152637
2020-05-30 03:16:06,22.5150994014929
2020-05-30 09:24:13,22.842155725123
2020-05-30 14:53:48,22.8783923048488
2020-05-30 20:37:50,22.8148177665604
2020-05-31 01:24:43,23.0908726006886
2020-05-31 07:45:03,22.8161594097743
2020-05-31 12:43:40,22.9001927154071
2020-05-31 18:06:22,22.6799301947883
2020-06-01 00:47:29,22.5463460878962
2020-06-01 08:43:17,22.8316972673747
2020-06-01 15:00:41,22.8329189309631
2020-06-01 20:39:56,22.8660572111109
2020-06-02 00:52:12,24.4358811287102
2020-06-02 08:23:19,24.0587261773812
2020-06-02 14:47:43,24.0566106923907
2020-06-02 21:23:15,22.466634232322
2020-06-03 03:47:39,22.3852116313582
2020-06-03 09:45:17,22.3794082642557
2020-06-03 16:26:54,22.4743896004661
2020-06-03 22:02:50,22.5255685857951
2020-06-04 03:56:13,22.7092966126264
2020-06-04 08:20:16,22.6264104320101
2020-06-04 14:21:23,22.8888223683387
2020-06-04 19:57:48,22.8831746707342
2020-06-05 01:23:47,22.9648557502095
2020-06-05 06:20:45,22.8854809941553
2020-06-05 10:52:22,22.9448297032802
2020-06-05 15:10:46,22.5579219524053
2020-06-05 20:08:22,22.6083619828683
2020-06-06 01:22:22,22.270941003629
2020-06-06 06:31:31,22.2971232878878
2020-06-06 10:00:44,22.3911685451442
2020-06-06 13:51:38,22.3059177976944
2020-06-06 18:42:21,22.223113351622
2020-06-06 22:43:26,22.4157791103002
2020-06-07 03:38:53,22.4039091578021
2020-06-07 08:48:24,22.3596545855961
2020-06-07 13:14:05,22.0250203011504
2020-06-07 18:53:38,22.035302146392
2020-06-08 00:54:01,22.6920371645747
2020-06-08 06:30:08,22.7319271818821
2020-06-08 11:35:47,22.716415532958
2020-06-08 16:48:17,22.6506485040507
2020-06-08 22:31:29,22.6875901152553
2020-06-09 03:59:15,22.6392163867142
2020-06-09 08:22:14,22.5884743145087
2020-06-09 14:23:31,22.6454233663508
2020-06-09 19:14:50,22.6329344885341
2020-06-10 00:22:47,22.7948968290775
2020-06-10 04:28:09,22.7308408384648
2020-06-10 09:07:16,22.709597468674
2020-06-10 14:50:34,22.7740708429875
2020-06-10 20:19:14,23.0531391936525
2020-06-11 01:31:24,23.1953431109624
2020-06-11 06:38:16,23.2171654540938
2020-06-11 12:37:33,22.992793024016
2020-06-11 17:05:06,21.2585268241604
2020-06-11 19:58:44,21.8821942682163
2020-06-12 01:06:35,21.8807113412344
2020-06-12 07:06:49,22.0383689332675
2020-06-12 12:05:34,22.3846721303211
2020-06-12 17:12:07,22.2079264897758
2020-06-12 21:13:50,22.3012191445695
2020-06-13 01:34:26,22.2537824885225
2020-06-13 06:23:45,22.1415114798167
2020-06-13 11:58:19,22.1529663720599
2020-06-13 18:23:09,22.1606094087731
2020-06-13 23:38:52,22.1748639688547
2020-06-14 04:06:22,22.1736330199379
2020-06-14 10:37:04,22.1434778777747
2020-06-14 15:17:08,21.9838494827209
2020-06-14 19:58:08,22.0997351034763
2020-06-15 01:17:40,22.0076489892502
2020-06-15 06:41:30,21.3153305988389
2020-06-15 12:13:44,21.4902975716347
2020-06-15 18:58:38,22.062038232639
2020-06-16 00:31:44,22.2705618589561
2020-06-16 06:22:37,22.515516530125
2020-06-16 12:10:03,22.4131190575338
2020-06-16 17:24:32,22.3374813405226
2020-06-16 23:27:37,22.3758309358749
2020-06-17 08:20:15,22.3084294407157
2020-06-17 13:58:30,22.2427437997975
2020-06-17 18:51:01,21.9897481049964
2020-06-18 00:25:26,22.1082962363567
2020-06-18 06:40:41,22.0264667249213
2020-06-18 13:53:43,22.0473903765462
2020-06-18 19:40:46,21.9657521799067
2020-06-19 03:24:02,21.6596566766101
2020-06-19 08:52:22,21.7142542721266
2020-06-19 15:18:08,21.8512160639847
2020-06-19 20:36:18,21.6550598819954
2020-06-20 04:06:20,21.6339176165218
2020-06-20 09:25:04,21.4728128743021
2020-06-20 14:39:32,21.4672175668988
2020-06-20 21:09:32,21.5483641579313
2020-06-21 03:59:40,21.6689581851472
2020-06-21 09:12:22,21.6499211129806
2020-06-21 15:09:09,21.6347040325922
2020-06-21 20:45:02,21.6354487142308
2020-06-22 02:22:08,21.7509850073484
2020-06-22 08:15:09,21.8675170701363
2020-06-22 13:38:09,22.0748232194681
2020-06-22 20:22:15,22.254586105482
2020-06-23 02:52:08,22.4423804237911
2020-06-23 08:43:56,22.4516084081574
2020-06-23 12:47:41,22.3481975308542
2020-06-23 17:38:58,22.358232956913
2020-06-23 23:14:00,22.1903387353017
2020-06-24 05:27:49,22.2431713860067
2020-06-24 12:16:34,21.3899324263641
2020-06-24 17:34:00,21.3012052530518
2020-06-24 23:04:12,21.2432726172643
2020-06-25 04:09:42,20.7396041792388
2020-06-25 12:04:38,21.0836865288931
2020-06-25 17:07:30,21.1179323937153
2020-06-25 23:36:27,21.0255581143698
2020-06-26 06:16:36,20.8845205954001
2020-06-26 11:17:59,20.8609845083792
2020-06-26 16:12:55,20.688879323063
2020-06-26 20:52:38,20.7106340088673
2020-06-27 01:46:00,20.6158278440023
2020-06-27 07:53:41,20.643943709483
2020-06-27 14:55:51,20.5495098898102
2020-06-27 20:25:27,20.0175102840456
2020-06-28 01:11:14,20.1236527841681
2020-06-28 05:36:24,20.0877175259449
2020-06-28 14:36:43,20.2656141429588
2020-06-28 19:10:32,20.4920513817136
2020-06-29 00:23:46,20.4308898318172
2020-06-29 06:38:18,20.3967596222164
2020-06-29 13:11:43,20.3698124042768
2020-06-29 18:02:05,20.5021453549613
2020-06-29 23:50:29,20.543086423583
2020-06-30 03:48:54,20.5181947016786
2020-06-30 08:56:08,20.4110977108665
2020-06-30 15:23:52,20.4719778167753
2020-06-30 22:47:51,20.3955514235445
2020-07-01 05:06:25,20.3587744552176
2020-07-01 08:37:20,20.3057165163329
2020-07-01 14:51:16,20.4482387779141
2020-07-01 20:39:27,20.5075405766542
2020-07-02 00:52:02,20.4691668473314
2020-07-02 04:19:19,20.4636715815217
2020-07-02 10:07:47,20.3789513387074
2020-07-02 16:50:44,19.9788764015023
2020-07-02 22:07:42,20.1400483114127
2020-07-03 02:04:25,20.100937539026
2020-07-03 08:26:20,20.069601125319
2020-07-03 13:06:28,20.0765846238945
2020-07-03 19:24:23,19.9863706232855
2020-07-03 23:33:43,19.9860098458507
2020-07-04 04:41:09,19.9577026417007
2020-07-04 09:35:36,19.936150651429
2020-07-04 15:10:23,19.8977098960266
2020-07-04 20:22:59,20.0201246261571
2020-07-05 01:33:23,20.001001853326
2020-07-05 07:53:21,19.8117238066271
2020-07-05 13:22:30,19.7800082058745
2020-07-05 17:15:22,19.7682718954407
2020-07-05 22:42:55,19.7862456945795
2020-07-06 05:20:30,19.946251742341
2020-07-06 11:12:01,20.1849908382523
2020-07-06 15:18:48,20.3411159261819
2020-07-06 20:36:23,20.4245457199395
2020-07-07 01:22:08,20.4978770858765
2020-07-07 05:23:23,20.369847831053
2020-07-07 11:35:03,20.2518267472119
2020-07-07 17:24:42,20.2475358211909
2020-07-07 22:28:30,20.1821556864367
2020-07-08 03:49:44,20.2879557750623
2020-07-08 10:17:39,20.221955134833
2020-07-08 15:59:34,20.5428817759665
2020-07-08 20:40:53,20.5393831611956
2020-07-09 03:05:21,20.4033181394701
2020-07-09 07:39:47,20.4555798941131
2020-07-09 12:21:27,20.4144337105292
2020-07-09 17:49:05,19.9883901485906
2020-07-09 23:18:34,20.0317696714717
2020-07-10 03:55:55,19.96951777089
2020-07-10 09:56:20,19.8575125341744
2020-07-10 16:07:43,20.0064281446176
2020-07-10 20:46:39,19.9546933918069
2020-07-11 01:56:13,20.0441785806677
2020-07-11 07:05:05,19.9574547689619
2020-07-11 12:14:13,19.8085327582522
2020-07-11 18:19:35,19.8175679380349
2020-07-11 23:29:43,19.7976103775669
2020-07-12 07:02:31,19.8764934232657
2020-07-12 11:58:10,19.8842439245468
2020-07-12 17:06:45,19.7710279918192
2020-07-12 21:34:00,19.7951238657071
2020-07-13 02:39:57,19.9149941873907
2020-07-13 07:12:42,19.8426958158153
2020-07-13 13:31:17,19.9614367743844
2020-07-13 18:51:22,19.9093215498263
